,time,tail_number,location,speed,soc,flight_direction,event,latitude,longitude,altitude
4599,1686920347999,aircraft5,DTLA_FATO1,0.0,0.0,LAX_DTLA,landed,34.0456252502567,-118.266982925834,203.3
4600,1686920348000,aircraft5,DTLA_FATO1,0.0,0.0,LAX_DTLA,ready_for_taxi_in,34.0456252502567,-118.266982925834,203.3
4601,1686920348001,aircraft2,DTLA_PARK17,0.0,0.0,DTLA_LAX,pushback,34.04539,-118.26716,203.3
4602,1686920352999,aircraft13,DTLA_LAX_waypoint_2,67.0,0.0,DTLA_LAX,cruise,33.9728614,-118.2831428,274.32
4603,1686920358999,aircraft1,LAX_PARK11,0.0,0.0,LAX_DTLA,parked,33.947787103512,-118.374761898658,0.0
4604,1686920359000,aircraft1,LAX_PARK11,0.0,0.0,LAX_DTLA,aircraft_allocation,33.947787103512,-118.374761898658,0.0
4605,1686920378517,aircraft5,DTLA_PARK14,0.0,0.0,DTLA_LAX,parked,34.0453990566845,-118.266788445842,203.3
4606,1686920378518,aircraft5,DTLA_PARK14,0.0,0.0,DTLA_LAX,charging_start,34.0453990566845,-118.266788445842,203.3
4607,1686920378519,aircraft2,DTLA_FATO1,0.0,0.0,DTLA_LAX,fato_arrival,34.0456252502567,-118.266982925834,203.3
4608,1686920415963,aircraft7,DTLA_PARK18,0.0,0.0,DTLA_LAX,charging_end,34.0456240445805,-118.267528226065,203.3
4609,1686920415964,aircraft7,DTLA_PARK18,0.0,0.0,DTLA_LAX,aircraft_allocation,34.0456240445805,-118.267528226065,203.3
4610,1686920419999,aircraft13,DTLA_LAX_waypoint_3,67.0,0.0,DTLA_LAX,cruise,33.9597817,-118.3289406,274.32
4611,1686920450999,aircraft13,LAX_holding_unit,67.0,0.0,DTLA_LAX,cruise,33.9545135,-118.3495399,274.32
4612,1686920457999,aircraft13,DTLA_LAX_descend_waypoint_3,67.0,0.0,DTLA_LAX,cruise,33.9528049,-118.3541748,106.68
4613,1686920473999,aircraft13,LAX_approach_fix,36.0,0.0,DTLA_LAX,final_approach_fix_arrival,33.9512385,-118.3586381,45.72
4614,1686920481999,aircraft13,LAX_hover_fix,0.0,0.0,DTLA_LAX,hover_fix_arrival,33.9478739,-118.3742032,15.0
4615,1686920496999,aircraft13,LAX_FATO1,0.0,0.0,DTLA_LAX,landed,33.9477885,-118.3740864,0.0
4616,1686920497000,aircraft13,LAX_FATO1,0.0,0.0,LAX_DTLA,ready_for_taxi_in,33.9477885,-118.3740864,0.0
4617,1686920497001,aircraft1,LAX_PARK11,0.0,0.0,LAX_DTLA,pushback,33.947787103512,-118.374761898658,0.0
4618,1686920502517,aircraft2,DTLA_hover_fix,0.0,0.0,DTLA_LAX,hover_climb_end,34.04320262,-118.2695702,25.0
4619,1686920516517,aircraft2,DTLA_departure_fix,18.0,0.0,DTLA_LAX,climb_transition_end,34.036295,-118.2773921,45.75
4620,1686920516518,aircraft12,DTLA_PARK12,0.0,0.0,DTLA_LAX,pushback,34.0458,-118.26668,203.3
4621,1686920527517,aircraft13,LAX_PARK14,0.0,0.0,LAX_DTLA,parked,33.947282463311,-118.374062343302,0.0
4622,1686920527518,aircraft13,LAX_PARK14,0.0,0.0,LAX_DTLA,charging_start,33.947282463311,-118.374062343302,0.0
4623,1686920527519,aircraft1,LAX_FATO1,0.0,0.0,LAX_DTLA,fato_arrival,33.9477885,-118.3740864,0.0
4624,1686920542517,aircraft1,LAX_hover_fix,0.0,0.0,LAX_DTLA,hover_climb_end,33.9478739,-118.3742032,15.0
4625,1686920546490,aircraft12,DTLA_FATO1,0.0,0.0,DTLA_LAX,fato_arrival,34.0456252502567,-118.266982925834,203.3
4626,1686920553517,aircraft2,DTLA_LAX_climb_waypoint,45.0,0.0,DTLA_LAX,climb_end,34.0279371,-118.2781647,160.0
4627,1686920562517,aircraft1,LAX_departure_fix,18.0,0.0,LAX_DTLA,climb_transition_end,33.94879309,-118.3579396,45.72
4628,1686920582517,aircraft1,LAX_DTLA_waypoint_1,45.0,0.0,LAX_DTLA,climb_end,33.95019761,-118.3466731,106.68
4629,1686920583517,aircraft2,DTLA_LAX_waypoint_1,56.0,0.0,DTLA_LAX,cruise,34.0138519,-118.2836578,274.32
4630,1686920610517,aircraft1,LAX_DTLA_waypoint_2,56.0,0.0,LAX_DTLA,cruise,33.95238414,-118.3291335,274.32
4631,1686920651517,aircraft2,DTLA_LAX_waypoint_2,67.0,0.0,DTLA_LAX,cruise,33.9728614,-118.2831428,274.32
4632,1686920670490,aircraft12,DTLA_hover_fix,0.0,0.0,DTLA_LAX,hover_climb_end,34.04320262,-118.2695702,25.0
4633,1686920678517,aircraft1,LAX_DTLA_waypoint_3,67.0,0.0,LAX_DTLA,cruise,33.9583914,-118.2782469,274.32
4634,1686920684490,aircraft12,DTLA_departure_fix,18.0,0.0,DTLA_LAX,climb_transition_end,34.036295,-118.2773921,45.75
4635,1686920684491,aircraft4,DTLA_PARK13,0.0,0.0,DTLA_LAX,pushback,34.04567,-118.26662,203.3
4636,1686920704517,aircraft13,LAX_PARK14,0.0,0.0,LAX_DTLA,charging_end,33.947282463311,-118.374062343302,0.0
4637,1686920704518,aircraft13,LAX_PARK14,0.0,0.0,LAX_DTLA,aircraft_allocation,33.947282463311,-118.374062343302,0.0
4638,1686920704525,aircraft13,LAX_PARK14,0.0,0.0,LAX_DTLA,pushback,33.947282463311,-118.374062343302,0.0
4639,1686920714463,aircraft4,DTLA_FATO1,0.0,0.0,DTLA_LAX,fato_arrival,34.0456252502567,-118.266982925834,203.3
4640,1686920719517,aircraft2,DTLA_LAX_waypoint_3,67.0,0.0,DTLA_LAX,cruise,33.9597817,-118.3289406,274.32
4641,1686920721490,aircraft12,DTLA_LAX_climb_waypoint,45.0,0.0,DTLA_LAX,climb_end,34.0279371,-118.2781647,160.0
4642,1686920735035,aircraft13,LAX_FATO1,0.0,0.0,LAX_DTLA,fato_arrival,33.9477885,-118.3740864,0.0
4643,1686920750035,aircraft13,LAX_hover_fix,0.0,0.0,LAX_DTLA,hover_climb_end,33.9478739,-118.3742032,15.0
4644,1686920750517,aircraft2,LAX_holding_unit,67.0,0.0,DTLA_LAX,cruise,33.9545135,-118.3495399,274.32
4645,1686920751490,aircraft12,DTLA_LAX_waypoint_1,56.0,0.0,DTLA_LAX,cruise,34.0138519,-118.2836578,274.32
4646,1686920757517,aircraft2,DTLA_LAX_descend_waypoint_3,67.0,0.0,DTLA_LAX,cruise,33.9528049,-118.3541748,106.68
4647,1686920770035,aircraft13,LAX_departure_fix,18.0,0.0,LAX_DTLA,climb_transition_end,33.94879309,-118.3579396,45.72
4648,1686920771517,aircraft1,LAX_DTLA_waypoint_4,67.0,0.0,LAX_DTLA,cruise,34.0144737,-118.277665,274.32
4649,1686920773517,aircraft2,LAX_approach_fix,36.0,0.0,DTLA_LAX,final_approach_fix_arrival,33.9512385,-118.3586381,45.72
4650,1686920781517,aircraft1,DTLA_holding_unit,67.0,0.0,LAX_DTLA,cruise,34.0198109,-118.2739834,274.32
4651,1686920781518,aircraft2,LAX_hover_fix,0.0,0.0,DTLA_LAX,hover_fix_arrival,33.9478739,-118.3742032,15.0
4652,1686920790035,aircraft13,LAX_DTLA_waypoint_1,45.0,0.0,LAX_DTLA,climb_end,33.95019761,-118.3466731,106.68
4653,1686920794517,aircraft1,DTLA_descend_waypoint,67.0,0.0,LAX_DTLA,cruise,34.0275555,-118.2710585,160.0
4654,1686920796517,aircraft2,LAX_FATO1,0.0,0.0,DTLA_LAX,landed,33.9477885,-118.3740864,0.0
4655,1686920796518,aircraft2,LAX_FATO1,0.0,0.0,DTLA_LAX,ready_for_taxi_in,33.9477885,-118.3740864,0.0
4656,1686920818035,aircraft13,LAX_DTLA_waypoint_2,56.0,0.0,LAX_DTLA,cruise,33.95238414,-118.3291335,274.32
4657,1686920819490,aircraft12,DTLA_LAX_waypoint_2,67.0,0.0,DTLA_LAX,cruise,33.9728614,-118.2831428,274.32
4658,1686920827035,aircraft2,LAX_PARK16,0.0,0.0,DTLA_LAX,parked,33.9475600077873,-118.373476475657,0.0
4659,1686920827036,aircraft2,LAX_PARK16,0.0,0.0,DTLA_LAX,charging_start,33.9475600077873,-118.373476475657,0.0
4660,1686920838463,aircraft4,DTLA_hover_fix,0.0,0.0,DTLA_LAX,hover_climb_end,34.04320262,-118.2695702,25.0
4661,1686920852463,aircraft4,DTLA_departure_fix,18.0,0.0,DTLA_LAX,climb_transition_end,34.036295,-118.2773921,45.75
4662,1686920857463,aircraft0,DTLA_hover_fix,0.0,0.0,LAX_DTLA,hover_fix_arrival,34.04320262,-118.2695702,25.0
4663,1686920886035,aircraft13,LAX_DTLA_waypoint_3,67.0,0.0,LAX_DTLA,cruise,33.9583914,-118.2782469,274.32
4664,1686920887463,aircraft9,DTLA_approach_fix,36.0,0.0,LAX_DTLA,final_approach_fix_arrival,34.0367875,-118.2713117,45.75
4665,1686920887490,aircraft12,DTLA_LAX_waypoint_3,67.0,0.0,DTLA_LAX,cruise,33.9597817,-118.3289406,274.32
4666,1686920889463,aircraft4,DTLA_LAX_climb_waypoint,45.0,0.0,DTLA_LAX,climb_end,34.0279371,-118.2781647,160.0
4667,1686920918490,aircraft12,LAX_holding_unit,67.0,0.0,DTLA_LAX,cruise,33.9545135,-118.3495399,274.32
4668,1686920919463,aircraft4,DTLA_LAX_waypoint_1,56.0,0.0,DTLA_LAX,cruise,34.0138519,-118.2836578,274.32
4669,1686920925490,aircraft12,DTLA_LAX_descend_waypoint_3,67.0,0.0,DTLA_LAX,cruise,33.9528049,-118.3541748,106.68
4670,1686920941490,aircraft12,LAX_approach_fix,36.0,0.0,DTLA_LAX,final_approach_fix_arrival,33.9512385,-118.3586381,45.72
4671,1686920949490,aircraft12,LAX_hover_fix,0.0,0.0,DTLA_LAX,hover_fix_arrival,33.9478739,-118.3742032,15.0
4672,1686920964490,aircraft12,LAX_FATO1,0.0,0.0,DTLA_LAX,landed,33.9477885,-118.3740864,0.0
4673,1686920964491,aircraft12,LAX_FATO1,0.0,0.0,DTLA_LAX,ready_for_taxi_in,33.9477885,-118.3740864,0.0
4674,1686920979035,aircraft13,LAX_DTLA_waypoint_4,67.0,0.0,LAX_DTLA,cruise,34.0144737,-118.277665,274.32
4675,1686920981463,aircraft0,DTLA_FATO1,0.0,0.0,LAX_DTLA,landed,34.0456252502567,-118.266982925834,203.3
4676,1686920981464,aircraft0,DTLA_FATO1,0.0,0.0,LAX_DTLA,ready_for_taxi_in,34.0456252502567,-118.266982925834,203.3
4677,1686920981465,aircraft7,DTLA_PARK18,0.0,0.0,DTLA_LAX,pushback,34.0456240445805,-118.267528226065,203.3
4678,1686920987463,aircraft4,DTLA_LAX_waypoint_2,67.0,0.0,DTLA_LAX,cruise,33.9728614,-118.2831428,274.32
4679,1686920989035,aircraft13,DTLA_holding_unit,67.0,0.0,LAX_DTLA,cruise,34.0198109,-118.2739834,274.32
4680,1686920995008,aircraft12,LAX_PARK12,0.0,0.0,DTLA_LAX,parked,33.9475342083876,-118.374679974959,0.0
4681,1686920995009,aircraft12,LAX_PARK12,0.0,0.0,DTLA_LAX,charging_start,33.9475342083876,-118.374679974959,0.0
4682,1686921002035,aircraft13,DTLA_descend_waypoint,67.0,0.0,LAX_DTLA,cruise,34.0275555,-118.2710585,160.0
4683,1686921011981,aircraft0,DTLA_PARK15,0.0,0.0,DTLA_LAX,parked,34.0455564042085,-118.267367222619,203.3
4684,1686921011982,aircraft0,DTLA_PARK15,0.0,0.0,DTLA_LAX,aircraft_allocation,34.0455564042085,-118.267367222619,203.3
4685,1686921011989,aircraft7,DTLA_FATO1,0.0,0.0,DTLA_LAX,fato_arrival,34.0456252502567,-118.266982925834,203.3
4686,1686921055463,aircraft4,DTLA_LAX_waypoint_3,67.0,0.0,DTLA_LAX,cruise,33.9597817,-118.3289406,274.32
4687,1686921086463,aircraft4,LAX_holding_unit,67.0,0.0,DTLA_LAX,cruise,33.9545135,-118.3495399,274.32
4688,1686921093463,aircraft4,DTLA_LAX_descend_waypoint_3,67.0,0.0,DTLA_LAX,cruise,33.9528049,-118.3541748,106.68
4689,1686921109463,aircraft4,LAX_approach_fix,36.0,0.0,DTLA_LAX,final_approach_fix_arrival,33.9512385,-118.3586381,45.72
4690,1686921117463,aircraft4,LAX_hover_fix,0.0,0.0,DTLA_LAX,hover_fix_arrival,33.9478739,-118.3742032,15.0
4691,1686921132463,aircraft4,LAX_FATO1,0.0,0.0,DTLA_LAX,landed,33.9477885,-118.3740864,0.0
4692,1686921132464,aircraft4,LAX_FATO1,0.0,0.0,DTLA_LAX,ready_for_taxi_in,33.9477885,-118.3740864,0.0
4693,1686921135981,aircraft7,DTLA_hover_fix,0.0,0.0,DTLA_LAX,hover_climb_end,34.04320262,-118.2695702,25.0
4694,1686921149981,aircraft7,DTLA_departure_fix,18.0,0.0,DTLA_LAX,climb_transition_end,34.036295,-118.2773921,45.75
4695,1686921154981,aircraft9,DTLA_hover_fix,0.0,0.0,LAX_DTLA,hover_fix_arrival,34.04320262,-118.2695702,25.0
4696,1686921162981,aircraft4,LAX_PARK18,0.0,0.0,DTLA_LAX,parked,33.9480873219462,-118.373636486709,0.0
4697,1686921162982,aircraft4,LAX_PARK18,0.0,0.0,DTLA_LAX,charging_start,33.9480873219462,-118.373636486709,0.0
4698,1686921184981,aircraft3,DTLA_approach_fix,36.0,0.0,LAX_DTLA,final_approach_fix_arrival,34.0367875,-118.2713117,45.75
4699,1686921186981,aircraft7,DTLA_LAX_climb_waypoint,45.0,0.0,DTLA_LAX,climb_end,34.0279371,-118.2781647,160.0
4700,1686921207481,aircraft10,LAX_PARK17,0.0,0.0,LAX_DTLA,charging_end,33.9478228583554,-118.373455030273,0.0
4701,1686921207482,aircraft10,LAX_PARK17,0.0,0.0,LAX_DTLA,aircraft_allocation,33.9478228583554,-118.373455030273,0.0
4702,1686921207489,aircraft10,LAX_PARK17,0.0,0.0,LAX_DTLA,pushback,33.9478228583554,-118.373455030273,0.0
4703,1686921216981,aircraft7,DTLA_LAX_waypoint_1,56.0,0.0,DTLA_LAX,cruise,34.0138519,-118.2836578,274.32
4704,1686921237999,aircraft10,LAX_FATO1,0.0,0.0,LAX_DTLA,fato_arrival,33.9477885,-118.3740864,0.0
4705,1686921251035,aircraft2,LAX_PARK16,0.0,0.0,LAX_DTLA,charging_end,33.9475600077873,-118.373476475657,0.0
4706,1686921251036,aircraft2,LAX_PARK16,0.0,0.0,LAX_DTLA,aircraft_allocation,33.9475600077873,-118.373476475657,0.0
4707,1686921252999,aircraft10,LAX_hover_fix,0.0,0.0,LAX_DTLA,hover_climb_end,33.9478739,-118.3742032,15.0
4708,1686921272999,aircraft10,LAX_departure_fix,18.0,0.0,LAX_DTLA,climb_transition_end,33.94879309,-118.3579396,45.72
4709,1686921273000,aircraft2,LAX_PARK16,0.0,0.0,LAX_DTLA,pushback,33.9475600077873,-118.373476475657,0.0
4710,1686921278981,aircraft9,DTLA_FATO1,0.0,0.0,LAX_DTLA,landed,34.0456252502567,-118.266982925834,203.3
4711,1686921278982,aircraft9,DTLA_FATO1,0.0,0.0,LAX_DTLA,ready_for_taxi_in,34.0456252502567,-118.266982925834,203.3
4712,1686921278983,aircraft0,DTLA_PARK15,0.0,0.0,DTLA_LAX,pushback,34.0455564042085,-118.267367222619,203.3
4713,1686921284981,aircraft7,DTLA_LAX_waypoint_2,67.0,0.0,DTLA_LAX,cruise,33.9728614,-118.2831428,274.32
4714,1686921292999,aircraft10,LAX_DTLA_waypoint_1,45.0,0.0,LAX_DTLA,climb_end,33.95019761,-118.3466731,106.68
4715,1686921303517,aircraft2,LAX_FATO1,0.0,0.0,LAX_DTLA,fato_arrival,33.9477885,-118.3740864,0.0
4716,1686921309499,aircraft9,DTLA_PARK16,0.0,0.0,DTLA_LAX,parked,34.04535,-118.26695,203.3
4717,1686921309500,aircraft9,DTLA_PARK16,0.0,0.0,DTLA_LAX,aircraft_allocation,34.04535,-118.26695,203.3
4718,1686921309507,aircraft0,DTLA_FATO1,0.0,0.0,DTLA_LAX,fato_arrival,34.0456252502567,-118.266982925834,203.3
4719,1686921318517,aircraft2,LAX_hover_fix,0.0,0.0,LAX_DTLA,hover_climb_end,33.9478739,-118.3742032,15.0
4720,1686921320999,aircraft10,LAX_DTLA_waypoint_2,56.0,0.0,LAX_DTLA,cruise,33.95238414,-118.3291335,274.32
4721,1686921338517,aircraft2,LAX_departure_fix,18.0,0.0,LAX_DTLA,climb_transition_end,33.94879309,-118.3579396,45.72
4722,1686921352981,aircraft7,DTLA_LAX_waypoint_3,67.0,0.0,DTLA_LAX,cruise,33.9597817,-118.3289406,274.32
4723,1686921358517,aircraft2,LAX_DTLA_waypoint_1,45.0,0.0,LAX_DTLA,climb_end,33.95019761,-118.3466731,106.68
4724,1686921383981,aircraft7,LAX_holding_unit,67.0,0.0,DTLA_LAX,cruise,33.9545135,-118.3495399,274.32
4725,1686921386517,aircraft2,LAX_DTLA_waypoint_2,56.0,0.0,LAX_DTLA,cruise,33.95238414,-118.3291335,274.32
4726,1686921388999,aircraft10,LAX_DTLA_waypoint_3,67.0,0.0,LAX_DTLA,cruise,33.9583914,-118.2782469,274.32
4727,1686921390981,aircraft7,DTLA_LAX_descend_waypoint_3,67.0,0.0,DTLA_LAX,cruise,33.9528049,-118.3541748,106.68
4728,1686921406981,aircraft7,LAX_approach_fix,36.0,0.0,DTLA_LAX,final_approach_fix_arrival,33.9512385,-118.3586381,45.72
4729,1686921414981,aircraft7,LAX_hover_fix,0.0,0.0,DTLA_LAX,hover_fix_arrival,33.9478739,-118.3742032,15.0
4730,1686921429981,aircraft7,LAX_FATO1,0.0,0.0,DTLA_LAX,landed,33.9477885,-118.3740864,0.0
4731,1686921429982,aircraft7,LAX_FATO1,0.0,0.0,DTLA_LAX,ready_for_taxi_in,33.9477885,-118.3740864,0.0
4732,1686921433499,aircraft0,DTLA_hover_fix,0.0,0.0,DTLA_LAX,hover_climb_end,34.04320262,-118.2695702,25.0
4733,1686921447499,aircraft0,DTLA_departure_fix,18.0,0.0,DTLA_LAX,climb_transition_end,34.036295,-118.2773921,45.75
4734,1686921452499,aircraft3,DTLA_hover_fix,0.0,0.0,LAX_DTLA,hover_fix_arrival,34.04320262,-118.2695702,25.0
4735,1686921456999,aircraft2,LAX_DTLA_waypoint_3,67.0,0.0,LAX_DTLA,cruise,33.9583914,-118.2782469,274.32
4736,1686921460499,aircraft7,LAX_PARK110,0.0,0.0,LAX_DTLA,parked,33.9480838281128,-118.374584399349,0.0
4737,1686921460500,aircraft7,LAX_PARK110,0.0,0.0,LAX_DTLA,aircraft_allocation,33.9480838281128,-118.374584399349,0.0
4738,1686921470008,aircraft12,LAX_PARK12,0.0,0.0,LAX_DTLA,charging_end,33.9475342083876,-118.374679974959,0.0
4739,1686921470009,aircraft12,LAX_PARK12,0.0,0.0,LAX_DTLA,aircraft_allocation,33.9475342083876,-118.374679974959,0.0
4740,1686921470016,aircraft12,LAX_PARK12,0.0,0.0,LAX_DTLA,pushback,33.9475342083876,-118.374679974959,0.0
4741,1686921481999,aircraft10,LAX_DTLA_waypoint_4,67.0,0.0,LAX_DTLA,cruise,34.0144737,-118.277665,274.32
4742,1686921482499,aircraft11,DTLA_approach_fix,36.0,0.0,LAX_DTLA,final_approach_fix_arrival,34.0367875,-118.2713117,45.75
4743,1686921484499,aircraft0,DTLA_LAX_climb_waypoint,45.0,0.0,DTLA_LAX,climb_end,34.0279371,-118.2781647,160.0
4744,1686921491999,aircraft10,DTLA_holding_unit,67.0,0.0,LAX_DTLA,cruise,34.0198109,-118.2739834,274.32
4745,1686921500526,aircraft12,LAX_FATO1,0.0,0.0,LAX_DTLA,fato_arrival,33.9477885,-118.3740864,0.0
4746,1686921504999,aircraft10,DTLA_descend_waypoint,67.0,0.0,LAX_DTLA,cruise,34.0275555,-118.2710585,160.0
4747,1686921514499,aircraft0,DTLA_LAX_waypoint_1,56.0,0.0,DTLA_LAX,cruise,34.0138519,-118.2836578,274.32
4748,1686921515526,aircraft12,LAX_hover_fix,0.0,0.0,LAX_DTLA,hover_climb_end,33.9478739,-118.3742032,15.0
4749,1686921535526,aircraft12,LAX_departure_fix,18.0,0.0,LAX_DTLA,climb_transition_end,33.94879309,-118.3579396,45.72
4750,1686921555526,aircraft12,LAX_DTLA_waypoint_1,45.0,0.0,LAX_DTLA,climb_end,33.95019761,-118.3466731,106.68
4751,1686921574999,aircraft2,LAX_DTLA_waypoint_4,67.0,0.0,LAX_DTLA,cruise,34.0144737,-118.277665,274.32
4752,1686921576499,aircraft3,DTLA_FATO1,0.0,0.0,LAX_DTLA,landed,34.0456252502567,-118.266982925834,203.3
4753,1686921576500,aircraft3,DTLA_FATO1,0.0,0.0,LAX_DTLA,ready_for_taxi_in,34.0456252502567,-118.266982925834,203.3
4754,1686921576501,aircraft9,DTLA_PARK16,0.0,0.0,DTLA_LAX,pushback,34.04535,-118.26695,203.3
4755,1686921580499,aircraft7,LAX_PARK110,0.0,0.0,LAX_DTLA,pushback,33.9480838281128,-118.374584399349,0.0
4756,1686921582499,aircraft0,DTLA_LAX_waypoint_2,67.0,0.0,DTLA_LAX,cruise,33.9728614,-118.2831428,274.32
4757,1686921583526,aircraft12,LAX_DTLA_waypoint_2,56.0,0.0,LAX_DTLA,cruise,33.95238414,-118.3291335,274.32
4758,1686921584999,aircraft2,DTLA_holding_unit,67.0,0.0,LAX_DTLA,cruise,34.0198109,-118.2739834,274.32
4759,1686921597999,aircraft2,DTLA_descend_waypoint,67.0,0.0,LAX_DTLA,cruise,34.0275555,-118.2710585,160.0
4760,1686921607017,aircraft3,DTLA_PARK110,0.0,0.0,DTLA_LAX,parked,34.0459507853893,-118.267114419489,203.3
4761,1686921607018,aircraft3,DTLA_PARK110,0.0,0.0,DTLA_LAX,aircraft_allocation,34.0459507853893,-118.267114419489,203.3
4762,1686921607025,aircraft9,DTLA_FATO1,0.0,0.0,DTLA_LAX,fato_arrival,34.0456252502567,-118.266982925834,203.3
4763,1686921611017,aircraft7,LAX_FATO1,0.0,0.0,LAX_DTLA,fato_arrival,33.9477885,-118.3740864,0.0
4764,1686921626017,aircraft7,LAX_hover_fix,0.0,0.0,LAX_DTLA,hover_climb_end,33.9478739,-118.3742032,15.0
4765,1686921646017,aircraft7,LAX_departure_fix,18.0,0.0,LAX_DTLA,climb_transition_end,33.94879309,-118.3579396,45.72
4766,1686921650499,aircraft0,DTLA_LAX_waypoint_3,67.0,0.0,DTLA_LAX,cruise,33.9597817,-118.3289406,274.32
4767,1686921651526,aircraft12,LAX_DTLA_waypoint_3,67.0,0.0,LAX_DTLA,cruise,33.9583914,-118.2782469,274.32
4768,1686921666017,aircraft7,LAX_DTLA_waypoint_1,45.0,0.0,LAX_DTLA,climb_end,33.95019761,-118.3466731,106.68
4769,1686921681499,aircraft0,LAX_holding_unit,67.0,0.0,DTLA_LAX,cruise,33.9545135,-118.3495399,274.32
4770,1686921688499,aircraft0,DTLA_LAX_descend_waypoint_3,67.0,0.0,DTLA_LAX,cruise,33.9528049,-118.3541748,106.68
4771,1686921694017,aircraft7,LAX_DTLA_waypoint_2,56.0,0.0,LAX_DTLA,cruise,33.95238414,-118.3291335,274.32
4772,1686921704499,aircraft0,LAX_approach_fix,36.0,0.0,DTLA_LAX,final_approach_fix_arrival,33.9512385,-118.3586381,45.72
4773,1686921712499,aircraft0,LAX_hover_fix,0.0,0.0,DTLA_LAX,hover_fix_arrival,33.9478739,-118.3742032,15.0
4774,1686921727499,aircraft0,LAX_FATO1,0.0,0.0,DTLA_LAX,landed,33.9477885,-118.3740864,0.0
4775,1686921727500,aircraft0,LAX_FATO1,0.0,0.0,DTLA_LAX,ready_for_taxi_in,33.9477885,-118.3740864,0.0
4776,1686921731017,aircraft9,DTLA_hover_fix,0.0,0.0,DTLA_LAX,hover_climb_end,34.04320262,-118.2695702,25.0
4777,1686921744526,aircraft12,LAX_DTLA_waypoint_4,67.0,0.0,LAX_DTLA,cruise,34.0144737,-118.277665,274.32
4778,1686921745017,aircraft9,DTLA_departure_fix,18.0,0.0,DTLA_LAX,climb_transition_end,34.036295,-118.2773921,45.75
4779,1686921750017,aircraft11,DTLA_hover_fix,0.0,0.0,LAX_DTLA,hover_fix_arrival,34.04320262,-118.2695702,25.0
4780,1686921754526,aircraft12,DTLA_holding_unit,67.0,0.0,LAX_DTLA,cruise,34.0198109,-118.2739834,274.32
4781,1686921758017,aircraft0,LAX_PARK13,0.0,0.0,LAX_DTLA,parked,33.9473557083212,-118.374369297613,0.0
4782,1686921758018,aircraft0,LAX_PARK13,0.0,0.0,LAX_DTLA,aircraft_allocation,33.9473557083212,-118.374369297613,0.0
4783,1686921762017,aircraft7,LAX_DTLA_waypoint_3,67.0,0.0,LAX_DTLA,cruise,33.9583914,-118.2782469,274.32
4784,1686921767526,aircraft12,DTLA_descend_waypoint,67.0,0.0,LAX_DTLA,cruise,34.0275555,-118.2710585,160.0
4785,1686921780017,aircraft8,DTLA_approach_fix,36.0,0.0,LAX_DTLA,final_approach_fix_arrival,34.0367875,-118.2713117,45.75
4786,1686921782017,aircraft9,DTLA_LAX_climb_waypoint,45.0,0.0,DTLA_LAX,climb_end,34.0279371,-118.2781647,160.0
4787,1686921812017,aircraft9,DTLA_LAX_waypoint_1,56.0,0.0,DTLA_LAX,cruise,34.0138519,-118.2836578,274.32
4788,1686921855017,aircraft7,LAX_DTLA_waypoint_4,67.0,0.0,LAX_DTLA,cruise,34.0144737,-118.277665,274.32
4789,1686921865017,aircraft7,DTLA_holding_unit,67.0,0.0,LAX_DTLA,cruise,34.0198109,-118.2739834,274.32
4790,1686921874017,aircraft11,DTLA_FATO1,0.0,0.0,LAX_DTLA,landed,34.0456252502567,-118.266982925834,203.3
4791,1686921874018,aircraft11,DTLA_FATO1,0.0,0.0,LAX_DTLA,ready_for_taxi_in,34.0456252502567,-118.266982925834,203.3
4792,1686921874019,aircraft3,DTLA_PARK110,0.0,0.0,DTLA_LAX,pushback,34.0459507853893,-118.267114419489,203.3
4793,1686921878017,aircraft7,DTLA_descend_waypoint,67.0,0.0,LAX_DTLA,cruise,34.0275555,-118.2710585,160.0
4794,1686921878018,aircraft0,LAX_PARK13,0.0,0.0,LAX_DTLA,pushback,33.9473557083212,-118.374369297613,0.0
4795,1686921880017,aircraft9,DTLA_LAX_waypoint_2,67.0,0.0,DTLA_LAX,cruise,33.9728614,-118.2831428,274.32
4796,1686921904535,aircraft11,DTLA_PARK11,0.0,0.0,DTLA_LAX,parked,34.0458930008763,-118.266785184232,203.3
4797,1686921904536,aircraft11,DTLA_PARK11,0.0,0.0,DTLA_LAX,aircraft_allocation,34.0458930008763,-118.266785184232,203.3
4798,1686921904543,aircraft3,DTLA_FATO1,0.0,0.0,DTLA_LAX,fato_arrival,34.0456252502567,-118.266982925834,203.3
4799,1686921908535,aircraft0,LAX_FATO1,0.0,0.0,LAX_DTLA,fato_arrival,33.9477885,-118.3740864,0.0
4800,1686921923535,aircraft0,LAX_hover_fix,0.0,0.0,LAX_DTLA,hover_climb_end,33.9478739,-118.3742032,15.0
4801,1686921941981,aircraft4,LAX_PARK18,0.0,0.0,LAX_DTLA,charging_end,33.9480873219462,-118.373636486709,0.0
4802,1686921941982,aircraft4,LAX_PARK18,0.0,0.0,LAX_DTLA,aircraft_allocation,33.9480873219462,-118.373636486709,0.0
4803,1686921943535,aircraft0,LAX_departure_fix,18.0,0.0,LAX_DTLA,climb_transition_end,33.94879309,-118.3579396,45.72
4804,1686921943536,aircraft4,LAX_PARK18,0.0,0.0,LAX_DTLA,pushback,33.9480873219462,-118.373636486709,0.0
